Likelihood position X (m),Likelihood position Y (m),Real position X (m),Real position Y (m),Erro,Tempo de Simulacão,
109.415,102.406,107.944,100.669,2.27593,1.028999421806,
102.654,96.8691,101.573,96.8205,1.08209,2.066185316987,
105.624,102.854,103.94,104,2.03765,3.081873513175,
108.447,99.0459,106.772,97.1167,2.55473,4.119675592313,
97.9871,101.158,100.022,100.415,2.16597,5.146263345482,
102.184,103.716,107.212,102.384,5.20186,6.179827788342,
105.972,97.3738,102.914,96.1502,3.29327,7.194364066967,
102.64,105.89,102.451,103.688,2.20986,8.21150071929,
104.072,99.6772,107.611,98.28,3.80481,9.243135043436,
102.584,96.1074,100.121,99.0223,3.81611,10.264173281116,
107.862,103.84,106.201,103.34,1.73454,11.300882020486,
101.077,100.02,104.389,96.019,5.19463,12.318894463384,
101.872,105.968,101.09,102.745,3.31652,13.349802670063,
111.449,94.7877,107.997,99.8503,6.12708,14.377233652316,
101.47,98.0937,101.015,97.3373,0.882795,15.420495540968,
103.432,103.872,104.664,103.944,1.23407,16.438864558151,
106.221,100.003,106.333,96.7508,3.2538,17.485222798986,
101.226,102.467,100.097,100.876,1.95054,18.517166947889,
111.206,99.5258,107.319,102.233,4.73712,19.572552446231,
102.696,101.137,103.196,96.0816,5.08045,20.616317866094,
98.7424,108.615,102.243,103.594,6.1217,21.631458436397,
108.858,96.1097,107.772,98.6701,2.78108,22.674397755785,
99.6184,97.8529,100.235,98.6501,1.00761,23.695451263517,
107.042,102.465,105.884,103.528,1.57229,24.729927417323,
102.207,97.5317,105.11,96.1572,3.21235,25.77314470656,
102.173,101.431,100.684,102.238,1.693,26.795460479079,
105.876,100.069,107.96,100.565,2.14216,27.830199859622,
102.723,94.4497,101.556,96.8337,2.6543,28.87263778748,
105.209,102.486,103.907,103.999,1.99585,29.892110453255,
111.441,96.2968,106.745,97.0902,4.76246,30.925548168555,
100.595,101.285,100.032,100.507,0.960262,31.947195260446,
107.456,103.13,107.36,102.17,0.964238,32.972139539894,
104.016,100.019,102.968,96.1354,4.02267,34.004916631881,
99.6622,105.351,102.403,103.667,3.217,35.021873268192,
108.588,98.4981,107.598,98.2525,1.02016,36.04927934107,
98.347,98.8738,100.152,98.9073,1.80549,37.081585863215,
109.811,102.377,106.125,103.389,3.82273,38.113830448039,
106.338,96.3222,104.604,96.0458,1.75589,39.141231163939,
102.359,102.196,101.057,102.709,1.39923,40.161146880371,
109.405,98.8625,107.999,99.9296,1.7647,41.190619033399,
102.416,101.178,100.8,97.6003,3.92617,42.205203942851,
104.007,102.896,105.095,103.847,1.44469,43.216212311231,
104.11,97.3823,105.832,96.4443,1.96145,44.254750075444,
97.7526,105.426,100.37,101.68,4.5702,45.269029355167,
107.464,99.3351,107.813,101.209,1.90648,46.304048518251,
101.621,100.063,101.802,96.6578,3.40951,47.323645539487,
