Likelihood position X (m),Likelihood position Y (m),Real position X (m),Real position Y (m),Erro,Tempo de Simulacão,
92.4858,106.897,95.0572,99.5507,7.78379,0.59676462867,
101.169,101.867,100.37,106.701,4.89907,1.19252949173,
103.929,104.766,104.028,101.849,2.91786,1.783762052152,
102.955,98.1811,100.406,98.6008,2.58271,2.379853206391,
109.454,90.7746,104.627,92.3282,5.07053,2.973927589822,
97.7557,93.9953,95.9792,94.297,1.8019,3.56654526652,
90.8679,105.455,94.4758,98.4395,7.88877,4.158331755806,
100.678,104.107,100.802,104.672,0.579121,4.750621256377,
108.022,100.253,105.321,101.103,2.83175,5.351666185376,
99.9246,100.263,102.004,95.6906,5.02301,5.940728180055,
96.825,92.4282,93.8194,92.0972,3.02375,6.536412615839,
96.7079,85.9468,96.6701,94.8843,8.93759,7.127161479035,
103.445,96.0329,103.839,100.179,4.16528,7.72084699645,
106.675,101.312,103.294,99.0341,4.07713,8.308213934175,
103.761,100.025,101.798,97.2841,3.37125,8.914177009199,
110.639,104.456,108.575,102.81,2.63999,9.49659301706,
104.302,97.1124,104.978,96.4731,0.930079,10.082974663705,
101.304,96.1907,102.423,91.7859,4.54493,10.669432867267,
107.603,100.75,107.632,98.3255,2.42508,11.264151837343,
98.5237,97.6886,98.7867,100.078,2.40353,11.865479640807,
88.4296,98.4828,90.0965,101.797,3.71008,12.458439152288,
98.8966,100.672,97.0533,96.4269,4.62803,13.057648171172,
99.078,94.0436,98.5107,101.185,7.16431,13.659532095284,
108.506,97.5741,106.233,96.5554,2.49039,14.260360410944,
105.672,85.8367,106.612,91.9843,6.2189,14.851976800109,
100.037,84.82,97.6906,92.3602,7.89681,15.447160666514,
98.5644,97.3357,99.5947,92.5419,4.9033,16.038684161748,
98.4853,100.233,98.8973,95.4055,4.84532,16.645376494899,
91.6418,103.989,94.8279,98.6195,6.24396,17.237439410632,
106.56,106.551,103.129,101.638,5.99247,17.826757789796,
107.098,95.0567,103.966,95.0279,3.13182,18.413057703384,
99.3695,95.0667,100.11,97.5108,2.5538,19.017357163691,
96.707,98.2418,99.1596,100.488,3.32606,19.6046231676,
106.722,99.9484,106.205,95.081,4.89474,20.196665146183,
109.311,97.9899,109.269,98.0151,0.0486747,20.791615569679,
102.166,104.744,106.503,104.776,4.3374,21.379016841929,
106.013,107.203,104.479,104.01,3.54213,21.970386510582,
101.342,96.2259,102.285,95.2945,1.32538,22.569442392496,
97.3098,93.8807,96.2648,91.8477,2.28587,23.181438052859,
95.0304,89.8474,90.4141,95.4543,7.26278,23.775408422613,
87.7156,111.362,90.6295,104.232,7.70248,24.360468506948,
96.7081,108.416,95.7133,107.459,1.38043,24.948683386211,
103.612,105.587,104.444,106.042,0.948603,25.539367823528,
105.376,106.325,106.503,102.091,4.38165,26.122892121184,
102.081,90.7853,100.641,97.5889,6.95439,26.724440921895,
101.571,99.5613,101.134,97.5293,2.0783,27.325024567243,
108.073,87.7813,107.412,95.2819,7.5296,27.918255050745,
101.845,97.7881,99.7658,95.0311,3.45301,28.514204661789,
86.2747,93.8168,90.8958,93.8689,4.62142,29.111624759144,
97.2161,103.208,98.3788,98.3002,5.04378,29.707414278638,
100.024,96.6861,104.356,94.5998,4.80808,30.304171747887,
99.2818,98.309,102.492,94.2789,5.15241,30.899510673066,
98.6461,100.315,95.7078,100.179,2.9414,31.498632741001,
95.269,101.794,93.7928,103.276,2.09224,32.085943972482,
99.5155,92.7209,98.3091,95.5411,3.06733,32.683132247405,
94.1688,99.836,94.785,98.1883,1.75922,33.268760433007,
91.9886,103.498,94.6617,99.7483,4.60527,33.866477212436,
107.113,103.232,103.184,97.1225,7.26414,34.46069352064,
102.273,86.2838,103.485,95.8367,9.62944,35.048862529793,
98.6078,88.5243,94.5085,96.0246,8.54744,35.647090838049,
98.0268,93.8071,95.1425,96.496,3.94334,36.238088886141,
99.9367,103.231,100.87,101.761,1.74181,36.832745395733,
103.145,93.8241,100.711,97.0023,4.00323,37.424075483441,
98.8594,92.8443,98.3442,93.6568,0.962077,38.02551667223,
96.6686,104.405,94.1033,101.439,3.92179,38.615826659013,
92.6711,108.845,90.8036,107.891,2.09718,39.205096595964,
93.375,106.363,96.7603,101.321,6.07314,39.796724579455,
96.8051,102.272,100.553,100.065,4.34931,40.3935321732,
95.7277,110.271,96.7644,106.221,4.18124,41.000232443872,
89.3342,111.34,92.4834,104.235,7.77114,41.592264842944,
102.255,105.477,101.392,105.134,0.928867,42.189121593934,
100.71,101.583,102.481,99.8353,2.48797,42.783514520755,
99.2671,91.6294,98.0312,96.9373,5.44989,43.372541524135,
103.019,104.07,99.23,100.923,4.92527,43.963881124841,
108.305,106.274,107.847,103.6,2.71296,44.564847328852,
98.7137,105.722,101.841,103.705,3.72107,45.151586048602,
94.12,101.291,93.1101,103.329,2.2747,45.734098856826,
96.3961,97.5733,99.5294,98.4126,3.24383,46.325729697481,
108.944,101.484,106.128,94.1716,7.83628,46.920162341629,
104.425,104.702,103.757,102.555,2.24884,47.50120389588,
103.498,103.499,99.6067,102.956,3.92885,48.095707953646,
106.654,110.083,105.729,105.668,4.51122,48.697392791419,
108.95,107.866,107.202,104.612,3.69417,49.289887624784,
102.84,100.371,101.569,97.7513,2.91151,49.882390522778,
