Likelihood position X (m),Likelihood position Y (m),Real position X (m),Real position Y (m),Erro,Tempo de Simulacão,
105.796,90.3679,105.861,90.2995,0.0941961,1.473614855513,
100.021,105.392,100.116,105.457,0.11472,2.942988357116,
96.9241,97.2131,96.9063,97.2846,0.0737079,4.417521838203,
109.744,93.7128,109.64,93.7559,0.111924,5.887202488334,
95.9396,102.995,96.033,103.001,0.0936218,7.357316216654,
104.082,105.297,104.05,105.258,0.0506646,8.821045499751,
102.682,100.955,102.628,100.826,0.14037,10.311821330556,
96.1273,108.68,96.0725,108.8,0.132184,11.806316614493,
107.772,103.454,107.817,103.34,0.122643,13.280791992465,
95.0607,102.443,95.0299,102.376,0.0735184,14.747830672709,
108.626,98.0633,108.513,98.0726,0.113771,16.233704627777,
97.7261,104.18,97.6582,104.284,0.123931,17.69656214637,
95.6814,105.109,95.7088,105.185,0.0801164,19.181883162929,
100.099,98.8061,100.199,98.9054,0.140732,20.640707005558,
97.7101,95.6965,97.6713,95.5948,0.108858,22.116962730084,
100.757,93.0052,100.684,93.0856,0.108687,23.606225302965,
94.9407,97.609,94.9652,97.6882,0.0829568,25.095587446356,
101.524,103.692,101.532,103.817,0.124908,26.600438691942,
102.288,98.5717,102.281,98.7018,0.130299,28.095761826212,
108.447,95.6693,108.32,95.6868,0.12807,29.617166044269,
108.796,91.0256,108.908,90.9417,0.140567,31.078295119421,
102.89,102.394,102.952,102.37,0.0666093,32.541886166865,
103.346,104.688,103.22,104.62,0.143569,34.056687775171,
98.3985,102.773,98.372,102.873,0.103648,35.545454837057,
96.0226,107.495,96.0248,107.391,0.10332,37.022006554036,
95.9511,94.7481,95.9185,94.8295,0.0876884,38.521013717808,
93.8828,105.411,93.8434,105.499,0.0967547,39.97470794231,
99.1896,104.704,99.2755,104.618,0.121643,41.434720023248,
95.6836,101.518,95.7993,101.471,0.124896,42.928812125188,
97.896,96.1689,97.9152,96.2482,0.081571,44.427394011904,
97.5919,101.243,97.5033,101.32,0.11737,45.904821086153,
91.6996,106.075,91.5571,106.17,0.171561,47.378298806647,
105.652,107.956,105.634,108.055,0.100452,48.866581692197,
105.634,99.7105,105.664,99.7875,0.0824614,50.32509749778,
100.452,98.9727,100.454,98.8396,0.133136,51.808953087209,
93.7186,103.651,93.8395,103.618,0.125305,53.27352266798,
98.3726,99.3945,98.2667,99.4502,0.119626,54.764249825137,
103.456,108.8,103.515,108.828,0.0652593,56.273380801625,
91.6847,94.8138,91.5762,94.7924,0.110616,57.765968388261,
97.348,98.6271,97.3086,98.7306,0.110753,59.235267540673,
Média,,,,0.108917
96.8305,102.421,96.7557,102.377,0.0867526,1.487865650189,
99.5005,103.678,99.5981,103.626,0.110579,2.978407070146,
99.1775,107.544,99.3001,107.565,0.124202,4.446605720148,
92.5527,102.609,92.6764,102.692,0.149154,5.942496568278,
103.252,95.8698,103.167,95.8474,0.0875662,7.43418328875,
102.369,98.233,102.446,98.2763,0.0884833,8.920232148326,
93.6788,103.372,93.6256,103.272,0.11325,10.401679972397,
96.0153,94.779,95.9255,94.7802,0.0898816,11.871647756101,
95.9675,100.285,95.9397,100.373,0.0928283,13.331886984067,
101.002,95.3229,101.047,95.2044,0.126801,14.820775025203,
97.1735,97.8648,97.2179,97.7648,0.109402,16.301959582898,
102.816,97.6509,102.913,97.6938,0.105989,17.756913866671,
102.246,96.0473,102.184,96.0919,0.0765231,19.249151148135,
100.184,92.5354,100.274,92.5404,0.0907483,20.729039502174,
95.5278,108.372,95.4634,108.387,0.0660072,22.211296259762,
98.4196,95.3246,98.5026,95.3744,0.0968017,23.67295967666,
98.5453,95.7316,98.5695,95.6373,0.0973578,25.157554405382,
103.038,97.533,103.123,97.4928,0.0932833,26.636505126089,
100.929,103.118,100.992,103.01,0.125649,28.135276293803,
97.417,104.191,97.3201,104.148,0.106138,29.630247482458,
104.362,94.9005,104.363,94.8196,0.0809435,31.122012642594,
105.192,92.5511,105.154,92.4544,0.103925,32.621265258466,
100.451,104.829,100.348,104.859,0.10657,34.077399799095,
94.3267,98.4925,94.2759,98.4203,0.0883087,35.525441590708,
95.2661,103.213,95.1579,103.172,0.11565,36.991716310757,
91.8337,91.0958,91.7837,91.0688,0.0568251,38.469112972055,
95.7163,102.843,95.7229,102.784,0.0593109,39.948409843975,
94.7518,98.9173,94.8287,98.9454,0.0817849,41.429028790053,
102.989,102.03,102.956,101.988,0.0537325,42.88434967157,
95.4749,97.462,95.4047,97.3983,0.0948311,44.387587285552,
99.9161,101.452,100.013,101.576,0.158087,45.884001164816,
104.817,96.2258,104.711,96.2009,0.109134,47.347677632597,
95.7184,99.6256,95.8586,99.5935,0.14377,48.839017554741,
96.4027,96.3474,96.4609,96.4343,0.104628,50.347454787675,
91.4286,107.674,91.3824,107.701,0.0534278,51.813482730418,
90.7687,94.0739,90.685,94.0055,0.108061,53.28607767048,
102.764,101.327,102.854,101.295,0.0954708,54.758129085006,
102.763,108.362,102.673,108.324,0.0969259,56.242166069034,
105.163,99.8343,105.117,99.7421,0.103175,57.708438969852,
108.136,105.441,108.152,105.335,0.107339,59.190205951724,
Média,,,,0.0989824
