Likelihood position X (m),Likelihood position Y (m),Real position X (m),Real position Y (m),Erro,Tempo de Simulacão,
109.82,104.885,106.808,102.848,3.63508,0.597941821597,
101.973,92.2186,105.985,96.5273,5.88741,1.190101608844,
99.1223,95.0954,100.128,98.9968,4.02891,1.782960821936,
108.061,107.236,104.033,104,5.16688,2.376014385232,
111.26,105.373,107.852,98.9235,7.29412,2.970623241638,
104.678,93.3909,101.95,96.5652,4.18546,3.563190060539,
99.1879,101.233,101.164,102.821,2.53495,4.157566949512,
109.432,98.7151,107.464,102,3.8288,4.750676330926,
105.314,101.049,105.278,96.2096,4.83954,5.352343818593,
99.1534,100.778,100,99.9383,1.19245,5.941323139028,
109.033,106.266,104.992,103.875,4.69519,6.532308818779,
106.191,98.7546,107.487,98.0402,1.47964,7.126357246259,
100.961,89.8541,101.143,97.2002,7.34839,7.716684156333,
104.953,108.153,102.249,103.596,5.29843,8.30182142952,
106.364,101.426,107.866,101.026,1.55459,8.90455881809,
105.211,94.5523,103.737,96.0086,2.07191,9.489197816785,
100.233,101.203,100.306,101.535,0.339265,10.073957841679,
105.416,104.252,106.65,102.996,1.76112,10.658435349067,
108.52,106.271,106.29,96.7201,9.80833,11.254815313146,
99.5211,98.0739,100.266,98.5647,0.892391,11.850950212609,
104.691,108.737,103.525,103.972,4.90619,12.445991802233,
109.794,98.9199,107.99,99.7152,1.9718,13.049412615761,
103.436,95.487,102.886,96.1583,0.868123,13.649595606005,
101.105,98.011,100.589,102.089,4.11062,14.24161989249,
105.591,104.022,106.823,102.834,1.71157,14.839341309557,
105.226,97.0702,106.026,96.5512,0.953379,15.432972636504,
98.2791,94.146,100.15,98.9165,5.12412,16.027599839897,
99.7149,101.883,103.83,103.996,4.626,16.624453309915,
107.604,101.771,107.895,99.0893,2.6971,17.216917884337,
99.1416,99.8461,101.992,96.5405,4.36493,17.805804602084,
103.118,104.408,101.199,102.856,2.46799,18.397797021862,
106.18,103.569,107.511,101.916,2.12191,18.989490596979,
102.628,98.0244,104.618,96.0481,2.80505,19.572217713411,
100.889,99.6863,100.048,100.616,1.25431,20.160981346299,
104.49,100.163,105.465,103.722,3.69054,20.758347185569,
107.53,102.124,107.254,97.6743,4.45852,21.353515211481,
100.58,96.4867,100.885,97.4906,1.04912,21.94531405889,
101.437,102.137,102.243,103.594,1.66499,22.543699095491,
111.611,99.7311,107.808,101.223,4.08469,23.152812544767,
104.291,96.0115,104.233,96.0068,0.0574439,23.748176078266,
101.608,95.2146,100.107,100.921,5.89998,24.3376840559,
106.483,101.062,105.854,103.544,2.56032,24.932505913601,
104.989,90.1716,106.948,97.2968,7.3896,25.526893952572,
98.9304,93.7726,100.58,97.9253,4.46844,26.116668767083,
98.737,105.402,102.831,103.825,4.38663,26.713758067457,
107.245,95.7356,107.986,100.328,4.65234,27.312775438381,
104.115,95.4242,103.435,96.0401,0.917403,27.909834608314,
98.122,101.955,100.325,101.579,2.23468,28.502902595096,
108.419,100.305,106.437,103.172,3.48598,29.098404320399,
