Likelihood position X (m),Likelihood position Y (m),Real position X (m),Real position Y (m),Erro,Tempo de Simulacão,
100.039,100.551,100.039,100.555,0.00433342,1.538575954949,
100.12,99.0324,100.118,99.0364,0.00442762,3.069017243057,
100.751,97.6678,100.749,97.6698,0.00332461,4.583170353029,
101.834,96.6372,101.832,96.6387,0.00251364,6.085604274951,
103.224,96.0761,103.22,96.0769,0.00420681,7.592298158863,
104.687,96.0589,104.684,96.059,0.00222804,9.065724933322,
106.075,96.5787,106.071,96.5778,0.00456723,10.557083344001,
107.168,97.5589,107.166,97.5558,0.00380046,12.030960237365,
107.837,98.8727,107.837,98.8689,0.00377791,13.51689958968,
107.986,100.334,107.986,100.331,0.00356423,14.991902884694,
107.596,101.75,107.598,101.747,0.0035384,16.468306672982,
106.73,102.924,106.731,102.922,0.00264527,17.937593396022,
105.479,103.716,105.481,103.716,0.00262206,19.426879207499,
104.052,104,104.055,104,0.00306011,20.888603589921,
102.618,103.752,102.621,103.755,0.00436979,22.351677008019,
101.321,102.97,101.324,102.973,0.00474097,23.876934331507,
100.409,101.763,100.411,101.766,0.00433637,25.399682092095,
100.01,100.293,100.011,100.298,0.00485668,26.931568030945,
100.187,98.7898,100.186,98.7957,0.00602888,28.454976774951,
100.916,97.4517,100.915,97.4543,0.0031737,29.986626715736,
102.063,96.4988,102.061,96.5014,0.00335498,31.487900958096,
103.48,96.0357,103.476,96.0345,0.00402843,32.987081771064,
104.938,96.1104,104.935,96.1107,0.00308163,34.453567635972,
106.274,96.7098,106.271,96.7074,0.00403497,35.927101742562,
107.315,97.7631,107.314,97.7607,0.0025628,37.417016215437,
107.896,99.0949,107.896,99.0918,0.00312539,38.877234471853,
107.962,100.543,107.964,100.538,0.00432283,40.335105371151,
107.509,101.919,107.511,101.916,0.00354421,41.793224367098,
106.588,103.051,106.59,103.048,0.00407801,43.25865025729,
105.324,103.775,105.327,103.773,0.0035388,44.724097495609,
103.87,103.998,103.873,103.998,0.00248807,46.203865888037,
102.432,103.679,102.434,103.681,0.00278944,47.68493549875,
101.192,102.849,101.194,102.851,0.0025939,49.18683590746,
100.34,101.611,100.34,101.614,0.00251427,50.700033900921,
100.002,100.106,100.001,100.109,0.00369657,52.250952562341,
100.248,98.6129,100.247,98.6156,0.0028572,53.773533708756,
101.03,97.3227,101.027,97.324,0.0032202,55.291587652963,
102.221,96.4172,102.218,96.419,0.00387216,56.797198939321,
103.66,96.0157,103.657,96.0148,0.00337646,58.299720363402,
105.116,96.1578,105.113,96.1579,0.00328551,59.772516422111,
Média,,,,0.00356205
99.9995,100.072,100.001,100.075,0.00366719,1.544090731478,
100.26,98.5823,100.259,98.5846,0.00255472,3.064295008111,
101.046,97.3036,101.044,97.3056,0.00304514,4.575071753808,
102.229,96.4137,102.226,96.4149,0.00286218,6.06258985308,
103.662,96.0157,103.659,96.0146,0.00337205,7.55908228218,
105.122,96.1606,105.12,96.1599,0.00255259,9.035753371998,
106.428,96.8207,106.425,96.8191,0.00335991,10.506415227928,
107.405,97.9005,107.403,97.8978,0.00341808,11.971704313349,
107.933,99.2718,107.932,99.2682,0.00361989,13.449584005883,
107.934,100.729,107.934,100.725,0.00392786,14.913939134084,
107.409,102.091,107.411,102.089,0.00310826,16.381550128735,
106.426,103.179,106.43,103.177,0.00442257,17.856127631102,
105.118,103.841,105.121,103.84,0.00309869,19.331175028757,
103.676,103.989,103.68,103.987,0.00398222,20.789106905509,
102.261,103.601,102.263,103.603,0.00300678,22.265044842475,
101.062,102.714,101.065,102.718,0.00405548,23.765025810145,
100.271,101.447,100.272,101.449,0.00284056,25.269172039287,
99.9996,99.96,100,99.9639,0.0039603,26.787632850349,
100.304,98.4693,100.303,98.4721,0.00283968,28.318774532859,
101.136,97.2057,101.134,97.2096,0.00449713,29.839828492096,
102.384,96.3402,102.381,96.3422,0.00317043,31.368875838452,
103.821,96.0049,103.817,96.0042,0.00379716,32.850665417094,
105.272,96.2084,105.269,96.2065,0.00364189,34.325289045378,
106.55,96.9191,106.549,96.9171,0.00253416,35.796808120052,
107.482,98.0311,107.48,98.0279,0.00393157,37.254429450386,
107.959,99.429,107.959,99.4265,0.00249504,38.741380602542,
107.898,100.902,107.898,100.898,0.00322756,40.223168270035,
107.316,102.237,107.317,102.235,0.00226716,41.688450834636,
106.293,103.277,106.295,103.276,0.00254556,43.156136816653,
104.972,103.88,104.976,103.879,0.00321833,44.61654015438,
103.518,103.971,103.521,103.971,0.00355667,46.08113654763,
102.109,103.525,102.113,103.527,0.00448668,47.566550845074,
100.938,102.575,100.941,102.577,0.00317376,49.083034824237,
100.203,101.258,100.204,101.26,0.00229221,50.601980943999,
100.007,99.7478,100.008,99.7512,0.00347794,52.132830932997,
100.396,98.2653,100.395,98.2677,0.0029471,53.674469202387,
101.281,97.065,101.278,97.0687,0.00483904,55.175022459536,
102.525,96.2806,102.521,96.2836,0.00521838,56.654052474242,
103.971,96.001,103.967,96.0001,0.00336872,58.133957849143,
105.409,96.2555,105.405,96.2548,0.00381556,59.602021578176,
Média,,,,0.0034049
100.931,97.4346,100.928,97.438,0.00436945,1.513065173523,
102.068,96.498,102.065,96.4991,0.00278525,2.997242344588,
103.478,96.0351,103.474,96.0347,0.00363357,4.488467127992,
104.945,96.1124,104.94,96.1121,0.00456914,5.965994524194,
106.272,96.7072,106.268,96.705,0.00445422,7.428595624438,
107.302,97.7437,107.301,97.7412,0.00277884,8.898432838134,
107.894,99.0855,107.893,99.0818,0.00369414,10.372352313101,
107.96,100.563,107.961,100.559,0.00343728,11.860660355281,
107.498,101.939,107.5,101.936,0.00427305,13.31934379283,
106.576,103.062,106.577,103.059,0.00290264,14.782262069228,
105.299,103.785,105.303,103.782,0.00431136,16.255269406949,
103.868,103.999,103.872,103.998,0.00379608,17.709844855758,
102.411,103.672,102.414,103.672,0.0025244,19.214930829186,
101.182,102.839,101.185,102.842,0.00424199,20.706554998461,
100.337,101.611,100.34,101.613,0.00323265,22.206773186797,
100.002,100.139,100.003,100.141,0.00269291,23.725457941547,
100.241,98.6347,100.239,98.6391,0.00496736,25.255415781504,
101.009,97.3464,101.006,97.3472,0.00293,26.767173543477,
102.184,96.4357,102.181,96.4375,0.00392127,28.260087698796,
103.598,96.0207,103.595,96.0205,0.00230363,29.742475424929,
105.049,96.1403,105.046,96.1392,0.00334793,31.207293952082,
106.37,96.7771,106.365,96.7743,0.00510273,32.681060570367,
107.357,97.8258,107.355,97.8223,0.00378903,34.129648409616,
107.918,99.1987,107.918,99.1955,0.00317508,35.622104624216,
107.943,100.666,107.945,100.662,0.00393478,37.097740515382,
107.435,102.05,107.437,102.047,0.00403945,38.580516085609,
106.474,103.143,106.477,103.141,0.00347278,40.045090442469,
105.18,103.822,105.184,103.821,0.00340018,41.513250267267,
103.721,103.99,103.725,103.991,0.00419501,42.98992700671,
102.301,103.621,102.305,103.623,0.00447294,44.465684628825,
101.094,102.748,101.096,102.751,0.00389095,45.964948843902,
100.292,101.501,100.293,101.504,0.00310904,47.459914475741,
99.9995,100.024,100,100.027,0.00311459,48.970667964418,
100.274,98.5419,100.274,98.5457,0.00383132,50.487381123903,
101.078,97.269,101.076,97.2708,0.00294334,52.00216262028,
102.288,96.3849,102.286,96.3859,0.00251034,53.509038025589,
103.71,96.0093,103.706,96.0108,0.00431993,54.987349621701,
105.149,96.1689,105.146,96.1678,0.00270203,56.44319192903,
106.433,96.8237,106.43,96.8228,0.00343838,57.893853253048,
107.407,97.9064,107.406,97.9029,0.00376474,59.357950350674,
Média,,,,0.00360934
107.949,100.632,107.95,100.629,0.00373816,1.468619699782,
107.448,102.028,107.45,102.024,0.00450513,2.963347605476,
106.486,103.134,106.49,103.131,0.00448749,4.434149275434,
105.201,103.814,105.204,103.815,0.00290292,5.897653912437,
103.759,103.995,103.763,103.993,0.00456475,7.361965575437,
102.338,103.64,102.341,103.64,0.00271775,8.831119406187,
101.126,102.783,101.129,102.786,0.0045172,10.323126673812,
100.297,101.511,100.298,101.514,0.0028176,11.852505862851,
99.9993,100.024,100,100.028,0.00328473,13.37762300175,
100.278,98.5352,100.277,98.5376,0.00258402,14.900932327097,
101.097,97.2479,101.095,97.25,0.00277142,16.436054531336,
102.294,96.3813,102.29,96.3837,0.00386921,17.920824783897,
103.713,96.0119,103.71,96.0105,0.00333177,19.397037324954,
105.164,96.1736,105.16,96.172,0.00351463,20.865280719768,
106.46,96.8462,106.457,96.8437,0.00346738,22.334754640645,
107.423,97.9291,107.42,97.9259,0.00404107,23.79009497959,
107.941,99.3159,107.941,99.3127,0.00322306,25.279422880574,
107.926,100.765,107.927,100.761,0.0040171,26.737136799913,
107.393,102.118,107.395,102.115,0.0033322,28.199039553692,
106.401,103.2,106.404,103.197,0.00435297,29.674202271672,
105.096,103.846,105.099,103.846,0.00279224,31.141897670742,
103.645,103.986,103.651,103.985,0.00550998,32.607706201551,
102.206,103.575,102.209,103.577,0.00377013,34.11136105787,
101.017,102.665,101.019,102.667,0.00253845,35.617436522915,
100.242,101.369,100.243,101.372,0.00280594,37.136255851091,
100.002,99.8809,100.002,99.8846,0.00375176,38.653232538886,
100.329,98.4131,100.327,98.4164,0.00372474,40.167012911895,
101.169,97.1738,101.168,97.1754,0.00224179,41.673637379354,
102.405,96.3315,102.403,96.3327,0.00286174,43.176389189857,
103.819,96.0042,103.816,96.0042,0.00324263,44.635636554937,
105.282,96.2125,105.28,96.2104,0.00289542,46.125189170727,
106.562,96.9292,106.559,96.9258,0.00479084,47.597631926234,
107.495,98.052,107.492,98.0494,0.00365596,49.067120515531,
107.959,99.427,107.958,99.4241,0.00305494,50.525378822842,
107.899,100.893,107.9,100.89,0.0031389,52.000483287207,
107.322,102.228,107.324,102.224,0.00439285,53.461921287183,
106.31,103.264,106.313,103.263,0.00360476,54.920714124382,
104.982,103.876,104.985,103.877,0.00323466,56.391225376451,
103.535,103.972,103.537,103.973,0.00250495,57.852253327995,
102.126,103.535,102.13,103.536,0.00311131,59.333882724465,
Média,,,,0.00349161
103.221,103.923,103.225,103.924,0.004268,1.492989283583,
101.849,103.372,101.853,103.375,0.00429177,2.981138978605,
