Likelihood position X (m),Likelihood position Y (m),Real position X (m),Real position Y (m),Erro,Tempo de Simulacão,
98.1783,95.8466,101.023,95,2.96847,1.030510009313,
98.6291,96.0035,102.063,95,3.57714,2.068745353848,
100.668,96.4489,103.099,95,2.83014,3.105941051324,
102.224,92.2295,104.128,95,3.36178,4.135369881986,
107.172,97.3696,105,95.1477,3.10723,5.154312287278,
105.323,98.1365,105,96.1655,1.99739,6.171981895063,
105.826,93.855,105,97.1777,3.42378,7.184098063522,
105.479,100.247,105,98.2059,2.09659,8.214117476559,
101.54,103.312,105,99.2392,5.34463,9.2454559169,
108.06,100.041,105,100.261,3.0675,10.267837432483,
105.36,103.95,105,101.284,2.68981,11.290463053662,
104.932,105.111,105,102.309,2.8029,12.314980803184,
105.662,101.897,105,103.351,1.59698,13.357938277757,
110.572,100.972,105,104.367,6.52444,14.373199579958,
106.204,101.754,104.62,105,3.61261,15.387238548504,
106.29,105.116,103.599,105,2.69331,16.407384496688,
104.701,104.416,102.566,105,2.21359,17.440290160356,
103.034,105.715,101.554,105,1.64419,18.452627285977,
97.6962,107.241,100.531,105,3.61346,19.47528863493,
98.0352,105.411,100,104.486,2.17131,20.521806380964,
104.176,102.025,100,103.461,4.41626,21.54511964421,
101.798,101.53,100,102.428,2.00931,22.580464960654,
99.3082,103.817,100,101.393,2.52108,23.613588241296,
99.0427,101.305,100,100.332,1.36507,24.67499714063,
100.17,101.832,100,99.2703,2.56761,25.740049345525,
97.7219,97.1134,100,98.2271,2.53572,26.779129283583,
99.1126,97.001,100,97.1846,0.906199,27.822101600127,
100.057,96.4384,100,96.1544,0.289605,28.853057646183,
103.967,91.501,100,95.1245,5.37308,29.883042533928,
97.0449,96.7806,100.89,95,4.23743,30.897536198485,
99.2675,95.3756,101.907,95,2.66628,31.913466528975,
100.276,94.7494,102.934,95,2.66895,32.939890293405,
103.15,96.3247,103.963,95,1.55432,33.969418927329,
105.961,91.5116,104.967,95,3.62719,34.973304629132,
104.494,94.7121,105,95.9733,1.35891,35.979822271286,
104.846,98.3898,105,96.9919,1.4063,36.999486657679,
107.086,97.4371,105,98.0361,2.17014,38.042779162383,
105.394,99.5894,105,99.0664,0.654693,39.07282205127,
104.959,100.584,105,100.104,0.481361,40.110904984885,
108.4,100.94,105,101.123,3.40467,41.130710709425,
104.192,101.035,105,102.134,1.36459,42.14060729732,
108.811,100.743,105,103.155,4.51,43.16206125257,
103.366,103.422,105,104.17,1.79701,44.177659209902,
105.319,103.398,104.829,105,1.67482,45.179126050355,
108.356,101.474,103.804,105,5.75831,46.202224079362,
102.812,107.016,102.796,105,2.01561,47.209965911027,
104.21,101.903,101.769,105,3.94317,48.23740341891,
103.684,103.005,100.733,105,3.56208,49.274537412888,
98.5748,106.505,100,104.705,2.296,50.301706730777,
104.193,105.163,100,103.68,4.44775,51.326619647349,
99.1417,104.784,100,102.649,2.30123,52.358644518463,
101.086,99.6593,100,101.612,2.23428,53.395788879114,
100.697,101.371,100,100.571,1.06118,54.436892791273,
100.588,100.659,100,99.5296,1.27327,55.478497147663,
100.806,98.0797,100,98.4808,0.899877,56.525504746547,
99.8864,94.283,100,97.4194,3.13843,57.586813190385,
100.144,95.7777,100,96.3783,0.617566,58.628397452988,
101.324,94.5564,100,95.3512,1.54419,59.655478214196,
Média,,,,2.62053
98.2967,94.483,101.041,95,2.79287,1.04788261426,
102.869,94.4506,102.064,95,0.974723,2.070825059277,
104.892,98.7786,103.098,95,4.18269,3.105448971735,
105.422,91.8659,104.127,95,3.39118,4.135974015438,
104.177,99.8179,105,95.1601,4.72993,5.166512838603,
107.143,97.9683,105,96.1731,2.79582,6.181250397663,
101.958,93.9961,105,97.1945,4.41405,7.20247122784,
109.418,97.2289,105,98.2145,4.52628,8.221178723194,
102.995,103.089,105,99.2335,4.34602,9.241813208228,
105.439,102.079,105,100.276,1.85629,10.281811237284,
103.797,101.956,105,101.31,1.36556,11.317808776919,
104.373,98.6451,105,102.333,3.74074,12.340702632672,
103.55,99.4518,105,103.35,4.15906,13.356107701066,
104.876,104.129,105,104.372,0.27344,14.378725765722,
105.998,102.805,104.62,105,2.59211,15.385624408421,
103.759,103.993,103.623,105,1.01654,16.383838479381,
103.315,104.945,102.6,105,0.716413,17.407496566082,
102.71,105.695,101.568,105,1.33635,18.437730372545,
98.3782,104.249,100.552,105,2.2995,19.454987419097,
96.63,105.517,100,104.525,3.5131,20.482812832797,
95.7804,103.601,100,103.508,4.22063,21.498393023953,
98.8352,103.86,100,102.462,1.81923,22.543814349139,
100.799,98.1788,100,101.412,3.33043,23.595719026309,
101.881,95.6593,100,100.371,5.07354,24.635398922927,
98.8863,99.2066,100,99.317,1.11911,25.689427021009,
99.5592,96.4604,100,98.2782,1.87043,26.731679022121,
98.8271,99.0483,100,97.2421,2.15365,27.765647427539,
97.8051,99.9343,100,96.2133,4.32012,28.793076023654,
98.4227,96.238,100,95.1799,1.89934,29.826625584928,
101.341,96.4927,100.862,95,1.5677,30.868620116367,
102.069,96.9972,101.9,95,2.00427,31.906563014241,
105.152,96.9542,102.926,95,2.9624,32.932058173907,
106.348,98.9416,103.952,95,4.61287,33.957847785843,
108.838,95.8689,104.976,95,3.95892,34.982458334257,
107.431,93.3325,105,96.0003,3.60942,36.009312593106,
103.189,96.9613,105,97.024,1.81172,37.031592716828,
105.422,95.184,105,98.043,2.89005,38.049595700619,
108.06,98.4189,105,99.0688,3.12795,39.075770181868,
105.64,101.312,105,100.085,1.38463,40.091259172125,
107.059,104.364,105,101.104,3.85565,41.112908813181,
105.856,103.177,105,102.132,1.35059,42.139338729529,
104.903,104.177,105,103.166,1.01548,43.172076619819,
105.506,104.992,105,104.18,0.957014,44.186558018371,
107.263,103.447,104.803,105,2.90987,45.203876691928,
101.773,106.148,103.789,105,2.3193,46.218758872299,
99.7402,107.713,102.769,105,4.06642,47.238888744803,
102.456,104.758,101.748,105,0.748833,48.258317631434,
101.509,104.671,100.737,105,0.8389,49.269562662091,
102.849,100.246,100,104.709,5.29466,50.29695985449,
95.2127,106.693,100,103.682,5.65536,51.325920604515,
101.88,101.279,100,102.646,2.32448,52.361456710915,
99.2997,101.641,100,101.59,0.702132,53.418525705648,
101.082,98.5533,100,100.546,2.26749,54.46014578069,
100.762,102.39,100,99.4963,2.99268,55.512245779198,
98.3381,96.6497,100,98.4476,2.44832,56.55951377737,
102.693,95.7361,100,97.4015,3.16669,57.605189394068,
97.3214,93.627,100,96.3578,3.82519,58.64839832178,
97.6029,94.0444,100,95.3412,2.72545,59.665458612725,
Média,,,,2.72799
102.523,93.6468,101.022,95,2.02086,1.028142344626,
101.415,96.7404,102.064,95,1.8574,2.070165851852,
102.957,94.9566,103.1,95,0.149636,3.107946334268,
101.078,98.9448,104.112,95,4.97655,4.118082991257,
109.887,93.0677,105,95.137,5.30709,5.145285548639,
109.024,94.4767,105,96.1596,4.36212,6.165895574657,
105.004,97.309,105,97.1747,0.134335,7.181508249103,
102.109,96.9205,105,98.1907,3.15792,8.19745539174,
104.436,101.262,105,99.2187,2.11921,9.224930249116,
101.123,102.276,105,100.25,4.37441,10.256855414773,
105.601,103.443,105,101.287,2.23823,11.293505223209,
107.235,100.825,105,102.308,2.68261,12.31584676701,
106.977,100.438,105,103.338,3.50934,13.344332719209,
103.358,107.415,105,104.338,3.48763,14.344786566083,
106.726,108.394,104.649,105,3.97854,15.358145258453,
104.88,104.92,103.643,105,1.23921,16.363599096908,
102.25,110.545,102.638,105,5.55838,17.368256463401,
100.97,104.356,101.606,105,0.905501,18.400234644276,
100.812,107.097,100.596,105,2.10806,19.41177604094,
100.33,106.952,100,104.576,2.39815,20.430368880272,
100.204,103.136,100,103.547,0.459489,21.459158127233,
102.409,101.042,100,102.511,2.82199,22.495470438714,
101.037,101.407,100,101.454,1.03763,23.552106240738,
97.2864,102.639,100,100.399,3.51828,24.606726381713,
103.409,97.5909,100,99.3583,3.84007,25.648314555244,
96.1789,98.7107,100,98.2988,3.8432,26.707923586225,
98.3622,97.1828,100,97.2529,1.63934,27.75456754243,
104.129,91.8834,100,96.2141,5.98384,28.793511624271,
101.342,93.3211,100,95.2023,2.31099,29.804404413842,
100.589,93.8797,100.829,95,1.14581,30.835978021421,
101.339,94.4245,101.86,95,0.776299,31.86670141126,
108.122,92.6353,102.88,95,5.75064,32.887176538021,
107.48,94.9128,103.891,95,3.59077,33.898976682715,
105.742,94.628,104.919,95,0.903581,34.926755281527,
105.068,90.5772,105,95.9439,5.36712,35.950265230209,
107.821,94.4729,105,96.9638,3.76292,36.969930259299,
104.693,96.7935,105,97.9906,1.23575,37.997662747577,
109.271,98.2943,105,99.0197,4.3319,39.026253767154,
101.558,101.965,105,100.052,3.93776,40.060352448381,
105.929,97.404,105,101.091,3.80196,41.096962438235,
100.706,104.491,105,102.107,4.91129,42.113827957838,
100.685,106.368,105,103.136,5.39064,43.142297547547,
104.402,103.718,105,104.149,0.736999,44.156939650555,
108.9,100.461,104.832,105,6.09527,45.174310992414,
107.168,102.139,103.828,105,4.3974,46.178265028115,
106.09,102.483,102.81,105,4.13442,47.196182256769,
102.787,103.35,101.79,105,1.92751,48.216835986021,
104.7,104.414,100.768,105,3.97554,49.23840960329,
98.0485,105.695,100,104.746,2.17001,50.261854903151,
101.562,103.002,100,103.728,1.72212,51.279459063716,
101.119,101.949,100,102.699,1.34643,52.308835691341,
96.9272,100.623,100,101.66,3.24303,53.347219961078,
101.346,102.981,100,100.61,2.72629,54.396783517821,
99.1758,99.7352,100,99.5766,0.83934,55.430059639009,
97.9726,101.312,100,98.5197,3.45085,56.486831795426,
102.786,98.4178,100,97.4768,2.94023,57.5297403794,
99.6745,94.5316,100,96.4375,1.93346,58.569185053505,
102.607,94.955,100,95.385,2.64228,59.622279043318,
Média,,,,2.95186
102.124,99.0427,101.02,95,4.19075,1.026854632933,
102.31,93.9152,102.038,95,1.1183,2.044468895589,
102.733,92.2352,103.056,95,2.78359,3.06218050445,
102.354,93.313,104.065,95,2.40251,4.070920428951,
108.327,93.1253,105,95.0816,3.85914,5.089630415773,
102.903,99.9722,105,96.1049,4.3991,6.11212879971,
102.362,98.9431,105,97.1179,3.20752,7.126516967835,
104.706,96.9683,105,98.1345,1.20269,8.140723863203,
105.165,98.6649,105,99.1728,0.534133,9.180370574098,
105.984,99.2702,105,100.19,1.34715,10.196404410709,
106.537,101.464,105,101.209,1.55801,11.215021410865,
105.013,102.538,105,102.232,0.30621,12.238862952646,
100.647,104.124,105,103.259,4.43837,13.264961404897,
104.092,106.247,105,104.285,2.16165,14.291327151454,
106.462,105.575,104.696,105,1.85692,15.310133915732,
99.0499,110.21,103.689,105,6.97617,16.318520258885,
99.6707,105.439,102.665,105,3.02647,17.342434187547,
101.63,101.341,101.656,105,3.65915,18.350391315332,
98.2182,101.969,100.631,105,3.87399,19.375924483686,
