Likelihood position X (m),Likelihood position Y (m),Real position X (m),Real position Y (m),Erro,Tempo de Simulacão,
104.213,107.578,102.358,105,3.17615,0.591949639816,
100.829,91.5782,105,95.5413,5.7533,1.188858706178,
103.127,101.637,100,101.956,3.14284,1.771888661497,
106.494,97.7873,105,100.842,3.40063,2.36521113642,
100.003,98.7317,100,96.3668,2.36495,2.95820880337,
102.339,104.711,103.656,105,1.34815,3.548682994753,
100.022,94.2941,104.238,95,4.27457,4.144887048687,
98.7514,108.415,100,103.21,5.3523,4.730009801167,
105,103.453,105,99.9268,3.5264,5.334380563237,
102.286,99.6855,100,97.4175,3.22002,5.923305869498,
107.047,110.871,104.627,105,6.35009,6.516472160389,
106.184,103.025,103.16,95,8.57576,7.108767643523,
97.2398,104.358,100,104.024,2.78039,7.70309105801,
106.496,100.297,105,98.7713,2.1369,8.296365368636,
102.255,95.4469,100,98.3224,3.65415,8.892842840581,
100.78,104.864,105,104.57,4.2299,9.489885484514,
100.937,85.6902,102.267,95,9.40427,10.079108854957,
102.994,103.305,100.168,105,3.29564,10.664900893516,
103.622,103.349,105,97.681,5.83328,11.259762816226,
99.1496,93.8703,100,99.4251,5.61956,11.85642430284,
103.649,104.449,105,103.36,1.73501,12.449090750046,
102.092,96.887,101.524,95,1.97067,13.054813386165,
99.3794,106.077,100.526,105,1.57271,13.653397842616,
103.613,101.396,105,97.6375,4.00593,14.258231749147,
102.551,99.054,100,99.6014,2.60861,14.85042936955,
107.576,105.492,105,103.307,3.37733,15.447571784276,
100.022,90.9656,101.028,95,4.15805,16.037838350263,
103.135,106.568,101.093,105,2.57465,16.63431906704,
104.412,99.2506,105,96.7296,2.5887,17.227928475701,
98.7994,99.6239,100,100.647,1.57715,17.815986166183,
106.924,98.9684,105,102.057,3.63845,18.405336370846,
100.109,93.0729,100.095,95,1.92711,19.006982919594,
101.188,103.852,102.39,105,1.66174,19.591096055981,
104.283,93.0637,105,95.3555,2.40124,20.182505033143,
98.4541,98.3577,100,101.691,3.67411,20.78076324049,
108.568,101.97,105,101.23,3.64393,21.378049643116,
95.9573,101.227,100,95.9904,6.61556,21.971035651468,
103.661,105.74,102.999,105,0.993054,22.570761246875,
104.579,95.4747,105,95.0153,0.62311,23.170885926907,
98.7739,101.852,100,102.216,1.2789,23.763240570932,
103.707,96.9951,105,100.424,3.66494,24.351191253738,
99.2788,91.4522,100,96.6953,5.29256,24.947136810571,
100.674,103.389,103.958,105,3.65795,25.538438893048,
103.408,103.418,103.736,95,8.42472,26.128610694257,
97.2876,102.913,100,103.495,2.77408,26.720509701293,
103.681,98.1801,105,99.4429,1.82579,27.318512178554,
98.7806,103.254,100,97.9053,5.48643,27.907145379399,
103.326,106.584,105,104.868,2.39742,28.499615584497,
103.008,86.0974,102.898,95,8.90325,29.10053909512,
97.6231,103.629,100,104.193,2.44277,29.697230648818,
106.497,102.4,105,98.7087,3.98306,30.294296753984,
100.685,96.0871,100,98.5518,2.55803,30.885533815707,
105.924,105.729,105,104.556,1.49282,31.488920212787,
101.759,94.1767,102.58,95,1.16239,32.090087639271,
100.773,101.958,100,104.658,2.8093,32.681739348014,
107.17,102.98,105,97.9103,5.51464,33.267265029944,
102.56,101.973,100,99.1379,3.82015,33.866318323098,
102.454,101.269,105,103.775,3.57239,34.462748896948,
101.737,99.9398,101.449,95,4.94815,35.051891779859,
104.234,107.857,100.812,105,4.45817,35.643559966024,
107.589,98.2529,105,97.148,2.81495,36.242393351032,
103.074,97.0902,100,100.152,4.33882,36.832326647381,
108.203,107.326,105,102.599,5.70935,37.423345391101,
96.8923,96.4325,100.23,95,3.63237,38.011723418452,
100.968,107.245,101.874,105,2.42138,38.608256422713,
