Likelihood position X (m),Likelihood position Y (m),Real position X (m),Real position Y (m),Erro,Tempo de Simulacão,
96.7233,102.276,96.7708,102.33,0.0717737,1.028693328548,
92.997,92.0354,92.9939,91.9774,0.0581217,2.047965364812,
104.721,103.552,104.801,103.616,0.102649,3.067638076411,
100.488,98.6598,100.422,98.6313,0.0726236,4.088997554518,
97.0891,95.755,97.0368,95.8006,0.0693976,5.114438737287,
105.226,99.2848,105.158,99.3049,0.0706904,6.132100736914,
93.3961,96.4215,93.3879,96.3399,0.0819783,7.144097327718,
104.527,95.9318,104.553,95.9962,0.0692141,8.164846201728,
92.0307,100.135,92.0476,100.196,0.0634531,9.196488085009,
95.2316,100.663,95.1812,100.73,0.0842036,10.220184619231,
97.3793,98.4921,97.3225,98.5153,0.0613751,11.255888329379,
106.173,97.9062,106.076,97.9084,0.0961009,12.285966762852,
106.539,102.241,106.599,102.22,0.0634355,13.316977357006,
102.225,99.6186,102.25,99.574,0.0512977,14.319627783855,
93.0691,98.235,93.0126,98.1535,0.0991819,15.34718724251,
92.5868,92.6206,92.6185,92.6871,0.0737089,16.389413315946,
96.2766,95.1539,96.3739,95.209,0.111857,17.414571231145,
101.741,102.664,101.653,102.646,0.0891194,18.458695119896,
103.269,92.823,103.292,92.775,0.0531682,19.485301146191,
102.854,98.3051,102.922,98.3027,0.0675549,20.532407461044,
105.295,100.735,105.296,100.829,0.0941193,21.571618053368,
107.406,97.4228,107.398,97.3501,0.0732086,22.582301230161,
95.5811,103.462,95.5127,103.478,0.0704557,23.609993449071,
94.2242,97.058,94.2871,97.0301,0.068823,24.633527669495,
99.506,97.7859,99.5445,97.8275,0.0566503,25.663916627983,
93.9308,97.3709,93.8647,97.3588,0.067178,26.715640553285,
94.4051,103.334,94.4906,103.366,0.0912602,27.743583393974,
107.305,101.881,107.269,101.852,0.0458964,28.763450979628,
104.194,97.4654,104.264,97.5058,0.0807737,29.79452593608,
98.5492,106.994,98.5389,106.928,0.0669005,30.818130687328,
95.7218,103.975,95.7246,104.023,0.0483269,31.840689882813,
97.0834,96.2289,97.0909,96.2795,0.0511987,32.873395235759,
100.637,106.412,100.718,106.373,0.0902972,33.894649979411,
93.266,94.7192,93.1955,94.6762,0.082521,34.928061333592,
103.123,102.506,103.073,102.576,0.0861605,35.941583792168,
101.109,99.1389,101.102,99.2434,0.104773,36.960274833264,
98.0575,99.0869,98.0253,99.1584,0.0784465,37.995729723592,
100.702,95.5213,100.595,95.5799,0.122129,39.027152834623,
97.4496,98.3936,97.4898,98.4604,0.0779517,40.053083674109,
100.194,101.764,100.255,101.663,0.11767,41.086696637073,
97.8488,97.3571,97.903,97.2908,0.0857042,42.117684857539,
95.2671,93.8999,95.1952,93.8365,0.0958852,43.163994837809,
94.8131,99.1627,94.7705,99.1136,0.0649827,44.194309142062,
102.96,95.5836,102.903,95.6148,0.0644909,45.236898527445,
91.5291,103.717,91.5548,103.769,0.0575684,46.252046301434,
95.3572,96.7326,95.3982,96.7731,0.0576674,47.268736377766,
98.682,94.8648,98.7641,94.8563,0.0824894,48.290101711547,
95.9636,101.671,95.9943,101.736,0.0722631,49.320200264009,
108.255,104.529,108.243,104.606,0.0778705,50.336056203393,
103.177,100.112,103.226,100.149,0.0607458,51.373005720959,
101.095,102.573,101.028,102.5,0.0993002,52.38924896525,
96.4022,94.5207,96.3482,94.5236,0.0540987,53.410864953399,
91.7598,99.2873,91.7234,99.3548,0.0766863,54.43161074337,
105.121,108.177,105.177,108.25,0.0911961,55.443674874845,
104.308,91.3725,104.258,91.3872,0.0523569,56.458891242305,
103.803,104.669,103.801,104.602,0.0674008,57.493170700194,
100.945,94.7142,100.983,94.6854,0.0472475,58.508692875501,
94.0501,95.9667,94.0602,95.9168,0.0509545,59.545493897942,
Média,,,,0.0749061
106.63,102.193,106.537,102.241,0.104478,1.033060811312,
96.3977,97.6285,96.3538,97.5999,0.0523832,2.06837310944,
98.0405,96.3372,98.0933,96.4021,0.0836641,3.100902364854,
100.49,99.8483,100.431,99.9421,0.110867,4.131074033327,
91.0684,101.304,91.1462,101.33,0.081929,5.154525413682,
104.848,104.755,104.875,104.708,0.0540095,6.183019102049,
