Likelihood position X (m),Likelihood position Y (m),Real position X (m),Real position Y (m),Erro,Tempo de Simulacão,
100.137,101.034,100.137,101.037,0.00251667,1.044664625995,
100,99.9981,100,99.9999,0.00178267,2.091965126636,
100.141,98.9458,100.141,98.9477,0.00198226,3.15654906208,
100.544,97.985,100.543,97.9877,0.00300221,4.200420996156,
101.174,97.1696,101.172,97.1709,0.00202291,5.235473201167,
101.996,96.5381,101.994,96.5393,0.00225266,6.273966311983,
102.945,96.141,102.943,96.1421,0.00242789,7.305820903045,
103.945,96.0017,103.943,96.0004,0.00253798,8.31921523207,
104.967,96.1194,104.965,96.118,0.00309186,9.350720839475,
105.905,96.4826,105.903,96.4816,0.00282409,10.357870398188,
106.74,97.0865,106.738,97.0844,0.00249514,11.392402071436,
107.387,97.8713,107.385,97.8694,0.00242948,12.411164975741,
107.813,98.7915,107.813,98.79,0.00170179,13.428888358699,
107.994,99.7732,107.993,99.7717,0.00148422,14.430542249254,
107.921,100.788,107.922,100.786,0.00277621,15.449076685787,
107.598,101.747,107.599,101.746,0.00167061,16.465618351591,
107.041,102.599,107.042,102.597,0.00216937,17.484423261987,
106.284,103.283,106.286,103.282,0.00188971,18.508162837593,
105.382,103.753,105.383,103.753,0.00175478,19.528649688357,
104.393,103.981,104.395,103.98,0.00201173,20.546247830082,
103.368,103.949,103.369,103.95,0.00172101,21.575308999222,
102.387,103.66,102.389,103.661,0.00225745,22.599670251632,
101.504,103.124,101.505,103.127,0.00271736,23.635546201233,
100.783,102.379,100.785,102.379,0.00192217,24.67627091049,
100.276,101.462,100.278,101.464,0.00261706,25.725171406359,
100.023,100.419,100.022,100.422,0.0027734,26.802720988614,
100.049,99.3743,100.049,99.3763,0.00203925,27.850432798667,
100.348,98.3657,100.348,98.3679,0.00217133,28.906009254307,
100.893,97.4804,100.891,97.4828,0.00301873,29.947013751751,
101.659,96.7566,101.657,96.7582,0.00273982,31.005684221892,
102.576,96.2623,102.574,96.2629,0.00218632,32.050150495973,
103.573,96.0227,103.571,96.0231,0.00220312,33.079244685826,
104.586,96.0425,104.583,96.0427,0.00232448,34.093208452335,
105.562,96.3188,105.56,96.3166,0.00318251,35.110261646337,
106.432,96.8259,106.431,96.8233,0.00270346,36.120695370579,
107.151,97.536,107.149,97.5334,0.00327589,37.134754629365,
107.674,98.4206,107.674,98.4182,0.00245256,38.164878610646,
107.953,99.3891,107.953,99.3874,0.00178149,39.17582953781,
107.979,100.411,107.979,100.409,0.00249355,40.200919671977,
107.741,101.416,107.742,101.414,0.00182903,41.236646140627,
107.265,102.311,107.266,102.309,0.002323,42.252078728896,
106.577,103.059,106.579,103.057,0.00226603,43.271439129222,
105.728,103.607,105.73,103.607,0.0021989,44.28548181466,
104.774,103.925,104.778,103.924,0.00416714,45.292963760746,
103.77,103.993,103.772,103.993,0.0020698,46.301916874271,
102.768,103.806,102.771,103.807,0.00306147,47.325418396912,
101.834,103.362,101.836,103.364,0.00323356,48.362410884431,
101.047,102.699,101.048,102.7,0.00173715,49.394002967744,
100.451,101.847,100.453,101.848,0.00204196,50.436803195265,
100.093,100.861,100.094,100.864,0.00274676,51.48797547308,
100.005,99.8038,100.005,99.8061,0.00236275,52.551659989647,
100.185,98.7991,100.184,98.8011,0.00217707,53.575075336624,
100.622,97.859,100.62,97.8606,0.00246789,54.614487610426,
101.279,97.0685,101.277,97.0696,0.00187551,55.645743983663,
102.104,96.4781,102.102,96.4788,0.00166974,56.66376437692,
103.058,96.1132,103.055,96.1131,0.00297429,57.688718127548,
104.079,96.0004,104.077,96.0007,0.00202181,58.717857275948,
105.08,96.149,105.078,96.1479,0.00275962,59.731669996032,
Média,,,,0.00236877
100.041,100.576,100.042,100.579,0.00260372,1.034560090148,
100.031,99.5076,100.03,99.5104,0.00301111,2.106701118308,
100.301,98.4764,100.3,98.4791,0.00288133,3.17666546355,
100.82,97.5748,100.818,97.5766,0.00283428,4.218913072432,
101.543,96.8439,101.54,96.8457,0.00349851,5.250317627776,
102.435,96.3188,102.433,96.3198,0.0022179,6.287979445725,
103.43,96.0397,103.426,96.0414,0.00412628,7.323626420717,
104.454,96.0255,104.452,96.0256,0.00232592,8.351362596188,
105.448,96.2713,105.446,96.2704,0.00202152,9.377396462196,
106.339,96.7556,106.336,96.7532,0.00371611,10.394450514786,
107.087,97.4539,107.084,97.4527,0.00272503,11.421414090125,
107.632,98.3278,107.632,98.3242,0.00356329,12.454133312278,
107.939,99.3063,107.939,99.3044,0.00192171,13.482317249716,
107.986,100.325,107.987,100.323,0.00214554,14.506103009965,
107.778,101.312,107.78,101.309,0.00320778,15.51621706319,
107.33,102.215,107.332,102.213,0.00256567,16.526298217918,
106.679,102.971,106.68,102.969,0.00234266,17.527770198874,
105.85,103.547,105.854,103.545,0.00361616,18.537505021887,
104.917,103.892,104.919,103.893,0.00252146,19.539371208561,
103.909,103.998,103.91,103.999,0.00187316,20.55484873498,
102.891,103.842,102.893,103.844,0.00265575,21.586618069828,
101.953,103.436,101.955,103.438,0.0030206,22.612634202053,
101.141,102.797,101.143,102.799,0.00285315,23.647250661677,
100.518,101.97,100.519,101.971,0.00199331,24.686691326458,
100.127,100.996,100.127,100.999,0.00296694,25.738355618961,
100,99.9456,100,99.9477,0.00205079,26.801556063823,
100.149,98.9157,100.149,98.9177,0.00207286,27.843804284528,
100.555,97.9662,100.554,97.9685,0.00259663,28.879948241355,
101.197,97.1467,101.195,97.1486,0.00285204,29.923628547744,
102.015,96.5276,102.013,96.5282,0.00145835,30.95186585906,
102.964,96.1365,102.962,96.1371,0.00221663,31.981383823542,
103.971,96.0007,103.969,96.0001,0.0026653,32.999478950934,
104.983,96.1233,104.981,96.1221,0.00249735,34.022111707027,
105.936,96.5008,105.935,96.499,0.00249847,35.050513913196,
106.758,97.1033,106.757,97.1022,0.00133099,36.072657100885,
107.414,97.9136,107.412,97.9124,0.00202709,37.117576718804,
107.829,98.8481,107.83,98.8451,0.00302321,38.142824415111,
107.997,99.8493,107.997,99.8465,0.0027891,39.161367196927,
107.905,100.867,107.906,100.864,0.003275,40.185645673221,
107.557,101.828,107.559,101.826,0.00272763,41.210059494791,
106.986,102.661,106.988,102.66,0.0023061,42.223720136655,
106.228,103.322,106.23,103.321,0.00278898,43.231567303444,
105.329,103.773,105.332,103.772,0.00245925,44.240605735981,
104.333,103.985,104.336,103.986,0.00237438,45.261087657728,
103.326,103.943,103.329,103.943,0.00333962,46.272029295765,
