Likelihood position X (m),Likelihood position Y (m),Real position X (m),Real position Y (m),Erro,Tempo de Simulacão,
92.9234,99.8858,92.9328,99.8628,0.0248918,0.598064918142,
96.0374,104.497,96.0201,104.485,0.0206224,1.183748409731,
103.119,103.152,103.113,103.161,0.0113667,1.771680089417,
99.1122,104.417,99.1207,104.409,0.0117961,2.361276774344,
94.8046,99.2477,94.8136,99.2614,0.0163656,2.952561999998,
96.6625,94.4832,96.6427,94.4776,0.0205872,3.547019892866,
105.554,94.1182,105.539,94.1272,0.0176781,4.14016310486,
105.803,101.459,105.806,101.429,0.0300728,4.731767313982,
103.913,109.367,103.936,109.383,0.0282558,5.324997893769,
96.4108,106.053,96.397,106.075,0.025915,5.909594672303,
101.247,98.3155,101.237,98.3462,0.0322745,6.517236045146,
106.248,92.3889,106.227,92.3684,0.0298237,7.105247460236,
108.089,99.1551,108.098,99.1225,0.0337031,7.692384656521,
104.788,106.877,104.807,106.874,0.0196687,8.283772331959,
99.2589,101.597,99.2656,101.611,0.014925,8.881172813657,
101.968,101.138,101.953,101.123,0.0206473,9.476019957291,
101.385,95.5421,101.393,95.5524,0.0132866,10.074771558138,
94.0796,92.2739,94.0961,92.2932,0.0254484,10.668356949768,
94.1974,95.9293,94.1813,95.9284,0.0161931,11.252290093528,
99.4333,103.04,99.4167,103.024,0.0226393,11.840545596336,
102.554,104.452,102.559,104.472,0.0214069,12.434537952705,
101.869,95.4656,101.851,95.4751,0.02058,13.038105227961,
109.644,95.3028,109.642,95.2708,0.0320059,13.619229373199,
109.217,101.996,109.216,102.012,0.0161863,14.205109373422,
106.035,99.2859,106.051,99.2567,0.0333422,14.788716322286,
98.5811,104.266,98.6082,104.247,0.0329137,15.38628557948,
92.7924,108.345,92.7778,108.348,0.0148788,15.974604985292,
101,104.836,100.98,104.838,0.0201743,16.569078474812,
109.066,101.363,109.05,101.385,0.0270028,17.154204524392,
101.749,104.956,101.771,104.952,0.0220218,17.746778699605,
93.9774,108.691,93.974,108.703,0.0131272,18.33331156636,
98.8719,101.21,98.8629,101.232,0.0237829,18.928493378621,
100.356,96.6275,100.378,96.6028,0.0326832,19.535598948056,
93.4619,99.7384,93.4388,99.7491,0.0254163,20.124619915829,
101.521,95.7035,101.501,95.7279,0.0310701,20.726189732207,
106.845,94.0847,106.852,94.0485,0.0368287,21.31735510244,
101.849,101.514,101.859,101.491,0.0244252,21.914825309582,
99.7089,102.477,99.7045,102.503,0.0256502,22.510545367358,
101.809,93.902,101.798,93.896,0.012207,23.101850466581,
96.8009,93.8874,96.82,93.8713,0.0249898,23.702493672735,
97.3703,96.7312,97.3553,96.7265,0.0157647,24.300119455102,
105.56,96.6454,105.546,96.677,0.0345586,24.891345334468,
99.5533,99.9732,99.5707,99.9556,0.0248096,25.485651110323,
93.3319,103.987,93.3044,103.994,0.0285059,26.071489275959,
102.289,103.707,102.268,103.709,0.0209069,26.669085857249,
107.223,103.735,107.242,103.727,0.0198075,27.25721283591,
98.3475,104.825,98.3666,104.826,0.0191789,27.853217383756,
96.6044,103.528,96.5903,103.539,0.0176535,28.451962795749,
97.086,98.1601,97.1013,98.1816,0.0264106,29.044664724246,
100.583,95.9151,100.568,95.912,0.0146622,29.637364370081,
100.751,97.2454,100.781,97.2448,0.0300278,30.234356211349,
92.2355,99.9982,92.2628,99.9846,0.0304901,30.830412957692,
91.7006,92.646,91.7017,92.6915,0.0455395,31.418643509465,
92.1501,96.6377,92.1503,96.6254,0.0123033,32.013005357313,
93.4912,101.874,93.4743,101.897,0.0281058,32.606038177415,
98.7538,96.8365,98.7308,96.8323,0.0234615,33.207215412134,
105.989,102.061,105.97,102.046,0.0237577,33.802150982026,
103.209,95.2752,103.218,95.2875,0.0152844,34.388043630692,
99.5876,97.0146,99.5959,96.9824,0.0332412,34.98611523744,
96.4866,105.468,96.4995,105.443,0.0280341,35.586757574303,
92.934,106.443,92.9441,106.458,0.0182841,36.174529591208,
95.7365,102.848,95.7184,102.847,0.0181922,36.760917502019,
104.586,102.729,104.568,102.73,0.0176135,37.350774025269,
104.439,102.311,104.459,102.304,0.0204913,37.93994495547,
95.6173,101.57,95.6441,101.576,0.0271875,38.530398158448,
103.673,104.551,103.65,104.544,0.0245743,39.121518690945,
106.716,107.173,106.734,107.157,0.0244154,39.720219858096,
98.0605,108.713,98.0798,108.712,0.0193374,40.305953442884,
95.9939,108.735,95.981,108.733,0.0131404,40.891846638015,
101.71,106.49,101.713,106.513,0.0232224,41.476662995981,
99.4415,99.3588,99.4623,99.3648,0.0216189,42.064244245574,
92.7216,96.7047,92.6996,96.7198,0.0267145,42.662774303041,
100.675,93.6044,100.662,93.5825,0.025488,43.26225703603,
103.739,102.134,103.733,102.108,0.0269876,43.866394831707,
108.206,99.7741,108.194,99.783,0.0152168,44.458505108208,
99.6866,98.2135,99.7119,98.212,0.0252707,45.045181280149,
91.7314,94.8455,91.7508,94.8484,0.0196907,45.637008463196,
94.744,100.596,94.725,100.589,0.020478,46.221913420384,
