Likelihood position X (m),Likelihood position Y (m),Real position X (m),Real position Y (m),Erro,Tempo de Simulacão,
98.2522,94.5592,100.794,95,2.58009,1.033398716386,
105.536,94.4722,101.993,95,3.58129,2.072685949295,
104.29,94.7335,103.443,95,0.888187,3.121176698002,
102.696,92.1691,104.535,95,3.37564,4.158295331551,
105.43,93.1042,105,95.5926,2.52535,5.193921646949,
103.397,97.3434,105,96.3498,1.88582,6.220316338399,
105.435,98.8496,105,97.1421,1.76197,7.24473045768,
108.414,95.5116,105,98.0683,4.26555,8.275184694678,
103.485,100.131,105,98.8936,1.9558,9.304610524377,
103.366,98.775,105,99.4158,1.75532,10.319959819874,
106.28,99.9192,105,100.481,1.39742,11.35591063037,
102.701,99.1463,105,101.213,3.09114,12.381040305965,
105.723,103.33,105,101.826,1.66876,13.400449549152,
106.593,102.528,105,102.609,1.59532,14.427931785785,
107.865,101.191,105,103.699,3.80765,15.463289662004,
106.354,104.715,105,104.507,1.36981,16.491475534358,
102.937,106.807,103.902,105,2.04893,17.542705824332,
103.465,106.194,103.357,105,1.19917,18.561011568055,
101.591,103.617,102.462,105,1.63362,19.591554017546,
101.8,104.733,101.354,105,0.519903,20.629480179108,
95.7102,108.276,100,104.92,5.44693,21.675979025388,
98.1095,104.036,100,104.248,1.90233,22.69795664173,
98.9295,102.571,100,103.488,1.40907,23.72425818601,
98.0353,100.564,100,102.462,2.73169,24.757376201384,
99.7706,99.1256,100,101.393,2.2788,25.794402184967,
97.8716,103.448,100,100.658,3.50914,26.819995845703,
97.9823,102.654,100,99.3154,3.90106,27.862154936771,
97.3238,100.221,100,98.7937,3.03281,28.88142058322,
100.721,98.6963,100,98.0674,0.957,29.90433429309,
99.8569,97.7625,100,97.5093,0.290818,30.922735990084,
100.048,96.4903,100,96.8768,0.389427,31.943881749292,
97.4369,97.3353,100,96.4423,2.71417,32.958163460401,
100.544,92.7839,100,95.699,2.96534,33.982601050753,
98.918,97.182,100.198,95,2.52975,35.014675423011,
102.425,95.3689,101.218,95,1.26229,36.047137116997,
100.756,92.7681,102.142,95,2.62729,37.077535720158,
104.099,90.8537,103.408,95,4.20352,38.119982435724,
103.476,95.609,104.162,95,0.917171,39.145320038256,
104.845,94.9097,105,95.39,0.50481,40.185907088664,
