Likelihood position X (m),Likelihood position Y (m),Real position X (m),Real position Y (m),Erro,Tempo de Simulacão,
103.459,102.746,105.562,103.683,2.30215,1.491349569118,
107.555,99.7444,107.909,99.1521,0.690272,2.984873028684,
104.938,97.8523,103.556,96.0247,2.29096,4.461919275889,
98.3269,99.1573,100.014,99.6653,1.76193,5.955680122481,
104.152,103.411,103.197,103.919,1.08158,7.435815930049,
108.027,102.076,107.565,101.814,0.531002,8.938520219707,
107.003,100.286,106.455,96.8422,3.48712,10.431720203804,
101.894,98.9214,100.961,97.3997,1.78514,11.901874516368,
99.8822,101.768,101.04,102.691,1.48083,13.384363171448,
104.544,105.24,105.401,103.746,1.72211,14.904880055695,
103.718,99.1307,107.975,99.5561,4.27841,16.400003432025,
103.697,98.2189,104.233,96.0068,2.27624,17.888370747403,
98.8944,99.9381,100.101,99.1058,1.46601,19.378975914996,
101.994,104.011,102.603,103.748,0.663068,20.862036498552,
109.547,103.835,107.605,101.733,2.86161,22.340472317184,
105.258,93.9395,106.531,96.9022,3.22439,23.836501935176,
100.403,97.3739,101.525,96.8577,1.23512,25.332829038012,
100.296,103.709,100.585,102.083,1.65152,26.813993682058,
103.465,106.209,105.188,103.819,2.94573,28.313330935021,
111.413,98.9477,107.996,99.8138,3.5253,29.814146787325,
102.969,97.0356,104.219,96.006,1.61934,31.293429478263,
98.0948,99.1314,100.034,99.4788,1.97022,32.770205278693,
100.8,107.164,102.576,103.738,3.85888,34.266522081327,
111.934,101.793,107.403,102.103,4.54235,35.757741562265,
105.675,99.4265,106.862,97.2052,2.51835,37.256712862352,
98.1338,95.8179,101.741,96.6992,3.71296,38.746777277865,
103.603,101.828,100.507,101.95,3.09799,40.224098507137,
104.826,101.504,105.47,103.72,2.30793,41.706939005423,
106.886,95.4818,107.922,99.2127,3.87202,43.19798621982,
100.356,95.9223,103.754,96.0076,3.39936,44.681513872208,
99.2217,100.181,100.02,99.6003,0.987146,46.16816632743,
101.843,104.778,102.649,103.765,1.29445,47.668635747241,
106.265,100.894,107.394,102.116,1.6638,49.162142364607,
105.543,95.5423,106.447,96.8358,1.57826,50.641120091626,
102.732,95.6929,101.361,96.9941,1.89048,52.134415504733,
99.5078,101.524,100.834,102.445,1.61541,53.608763680385,
106.627,102.949,105.808,103.568,1.02739,55.098619580284,
109.861,99.7682,107.89,99.0681,2.0915,56.59552626122,
102.942,96.413,103.947,96.0003,1.08725,58.096490087453,
100.798,101.163,100.028,99.5235,1.81124,59.576902316331,
Média,,,,2.18017
106.1,100.368,104.548,103.962,3.91506,1.51071064102,
108.671,96.4377,107.97,99.5138,3.15483,2.979276250136,
105.053,99.0798,104.114,96.0016,3.21805,4.464358985933,
95.773,100.703,100.013,99.6726,4.36369,5.941174579059,
102.858,103.677,103.057,103.887,0.289686,7.425071188719,
106.794,105.974,107.833,101.144,4.94113,8.899861539303,
104.352,97.4731,105.345,96.2331,1.58865,10.370927952087,
101.374,97.4255,100.284,98.5187,1.54314,11.843263449816,
100.67,105.3,102.275,103.609,2.33117,13.316608028798,
108.954,104.467,107.526,101.89,2.94687,14.789578863399,
107.621,97.4448,106.37,96.7774,1.418,16.273930147233,
102.405,98.2534,101.132,97.2115,1.64466,17.758977529494,
100.373,101.64,100.753,102.336,0.793211,19.249419133286,
105.728,105.559,105.481,103.716,1.85958,20.746531589808,
111.042,96.6151,107.98,99.605,4.27955,22.249614751253,
99.6568,97.0085,103.355,96.0523,3.82014,23.708035939764,
100.678,97.9426,100.001,100.108,2.269,25.191804613227,
103.655,100.924,103.389,103.953,3.04034,26.6816892437,
109.446,98.6453,107.657,101.622,3.47262,28.184101518263,
