Likelihood position X (m),Likelihood position Y (m),Real position X (m),Real position Y (m),Erro,Tempo de Simulacão,
99.2607,95.4503,99.2658,95.508,0.0579609,1.50081473828,
99.3899,106.169,99.3234,106.169,0.0665698,2.959391754974,
102.232,95.5345,102.228,95.4706,0.0640233,4.4548135576,
100.654,99.8271,100.653,99.8688,0.0417642,5.960614332619,
100.935,97.6541,100.977,97.6018,0.0671402,7.443209738644,
99.0364,107.835,99.0422,107.882,0.0475553,8.924881214137,
101.577,95.0229,101.566,94.9866,0.0379746,10.428420611427,
94.3327,93.8171,94.2908,93.7551,0.0748335,11.898121272063,
99.3665,98.9342,99.3416,98.982,0.0539127,13.3678662032,
91.5048,100.396,91.5205,100.369,0.0310335,14.846528711605,
100.446,102.905,100.39,102.885,0.0592518,16.329992526766,
97.7226,93.1616,97.7457,93.0855,0.0795979,17.806645924039,
97.469,101.053,97.5081,101.012,0.0560677,19.321834607103,
94.1016,96.8045,94.0932,96.7742,0.0314646,20.786887350081,
93.7169,97.397,93.7237,97.4531,0.0565015,22.224442814138,
108.16,97.8326,108.186,97.8695,0.0454118,23.708523924,
102.743,107.945,102.716,107.989,0.0524731,25.182323466038,
102.868,91.744,102.917,91.7437,0.0485497,26.675087265,
100.851,94.7776,100.819,94.7736,0.0327793,28.141584142006,
95.56,98.6413,95.5974,98.6415,0.0373901,29.632960760509,
105.547,90.9327,105.613,90.8915,0.0778346,31.102776117456,
96.371,105.411,96.3386,105.459,0.0579711,32.587801339271,
107.98,94.1394,108.019,94.0658,0.0835226,34.078289568722,
100.597,100.257,100.624,100.314,0.0625758,35.566999329264,
101.605,101.704,101.582,101.654,0.0551946,37.071991313815,
104.021,101.396,104.064,101.427,0.0523229,38.549090617688,
97.9326,91.5448,97.9765,91.5253,0.0480112,40.009086181467,
103.246,107.742,103.221,107.756,0.0290998,41.486902254911,
105.837,95.908,105.866,95.9476,0.0492006,42.953588133066,
100.354,106.608,100.334,106.627,0.0276328,44.438355833164,
92.6305,94.5904,92.5877,94.5312,0.0730471,45.911714137262,
103.787,105.257,103.778,105.29,0.0341273,47.37268587732,
107.099,99.3211,107.036,99.2828,0.0741342,48.851287297944,
100.869,96.1918,100.824,96.2064,0.0470167,50.318887587893,
97.952,105.999,97.8955,106.036,0.0677778,51.813585538747,
