Likelihood position X (m),Likelihood position Y (m),Real position X (m),Real position Y (m),Erro,Tempo de Simulacão,
100.497,95.0042,100.456,95,0.0404626,1.021394664113,
101.324,95.0103,101.242,95,0.0829391,2.048064769116,
101.969,95.0203,101.908,95,0.0646244,3.069747109983,
103.013,95.0107,102.931,95,0.0829317,4.104129829701,
103.589,94.9811,103.529,95,0.0628939,5.124091668768,
104.088,94.9832,103.996,95,0.0937011,6.139789484751,
104.986,95.2537,105,95.1785,0.0765699,7.180252614244,
105.006,95.8733,105,95.8045,0.069107,8.199902731461,
104.992,96.5602,105,96.4859,0.0747552,9.22231635702,
105.01,97.3205,105,97.2538,0.067383,10.247914676742,
104.99,98.2263,105,98.1747,0.0525907,11.279248820268,
104.998,99.2953,105,99.2255,0.0698396,12.315434633272,
104.994,100.393,105,100.318,0.0755147,13.350417309202,
104.999,100.604,105,100.541,0.0623326,14.357858913462,
105.017,101.372,105,101.306,0.0678199,15.383212988559,
104.998,102.222,105,102.153,0.0688954,16.412354938635,
104.987,103.186,105,103.101,0.0859643,17.443288047961,
105.019,104.21,105,104.144,0.0684578,18.477658826838,
104.59,104.983,104.637,105,0.0499393,19.518793257737,
104.052,105.007,104.129,105,0.0780049,20.535526776914,
103.129,105,103.198,105,0.0686717,21.566325571168,
102.308,104.986,102.381,105,0.0741037,22.594331569453,
101.211,104.982,101.284,105,0.0745843,23.630149436623,
100.463,105.017,100.543,105,0.081953,24.655095958637,
99.9816,104.375,100,104.441,0.0682921,25.693129889925,
99.9806,103.288,100,103.368,0.0828668,26.730068395817,
99.997,102.53,100,102.612,0.0820807,27.75359402827,
100.004,101.727,100,101.783,0.0564222,28.780075710665,
100.021,100.827,100,100.941,0.116018,29.810249671865,
99.9785,99.73,100,99.8107,0.0834845,30.847619916434,
100.017,98.6012,100,98.6801,0.0806925,31.88500605348,
99.9859,97.4134,100,97.47,0.0583383,32.925164221914,
100.01,96.5547,100,96.6392,0.0850709,33.952082097696,
100.021,95.6322,100,95.766,0.135396,34.982844379095,
100.037,95.0266,100,95.0852,0.0691895,36.003861970004,
100.863,94.9844,100.768,95,0.0963705,37.03310354454,
101.438,95.0144,101.383,95,0.0573962,38.052788648393,
102.458,94.9835,102.339,95,0.119652,39.086886596985,
103.265,94.9777,103.195,95,0.0743343,40.112716932304,
104.122,94.9866,104.036,95,0.0868448,41.140991318818,
