Likelihood position X (m),Likelihood position Y (m),Real position X (m),Real position Y (m),Erro,Tempo de Simulacão,
100.699,90.9428,100.597,95,4.05848,0.600882018669,
100.189,103.421,101.198,95,8.48132,1.201679850712,
100.807,89.6242,101.794,95,5.46551,1.798001719705,
98.1845,97.5746,102.393,95,4.9333,2.396299573323,
100.876,88.2462,102.984,95,7.07534,2.989417476596,
104.758,99.9382,103.572,95,5.07857,3.576163460451,
104.855,100.045,104.166,95,5.09173,4.169173781936,
105.536,97.3151,104.753,95,2.44397,4.758988161367,
105,100.452,105,95.355,5.09708,5.358454840609,
105,89.6486,105,95.9407,6.29207,5.944560064837,
109.025,96.1132,105,96.5317,4.04627,6.535712423951,
107.248,97.9115,105,97.1218,2.38287,7.125415782298,
106.509,99.2259,105,97.7161,2.13476,7.719754230991,
105.92,94.9246,105,98.3061,3.50431,8.309504044748,
106.497,100.395,105,98.8964,2.11822,8.900348898109,
103.13,91.362,105,99.479,8.32975,9.482605119137,
107.079,104.442,105,100.069,4.84204,10.072516801174,
103.704,105.219,105,100.652,4.74727,10.655519599474,
107.601,100.504,105,101.241,2.70331,11.245190180996,
106.915,104.545,105,101.832,3.32022,11.836304094044,
103.664,103.786,105,102.42,1.9104,12.424181784405,
108.218,106.231,105,103.011,4.5516,13.015123009405,
102.46,97.3218,105,103.604,6.77644,13.607884530571,
105.524,105.841,105,104.195,1.72763,14.199310175639,
105.946,105.847,105,104.788,1.42039,14.792064048731,
106.156,106.536,104.622,105,2.17063,15.381837423383,
102.725,104.72,104.034,105,1.33858,15.969394732901,
99.2034,103.25,103.437,105,4.58132,16.566563592097,
100.736,105.604,102.847,105,2.1954,17.157223964444,
100.902,103.449,102.257,105,2.05934,17.747172179149,
102.491,104.99,101.67,105,0.821244,18.333535645248,
98.1063,104.119,101.08,105,3.10092,18.923975359149,
101.413,102.965,100.496,105,2.23194,19.507806783361,
101.307,108.48,100,104.911,3.8,20.092622208399,
95.9191,102.181,100,104.314,4.60493,20.689893620284,
99.2635,98.1106,100,103.725,5.66293,21.278072966981,
97.6856,106.559,100,103.134,4.1331,21.869144967607,
101.932,104.796,100,102.521,2.98495,22.482721688863,
101.041,104.285,100,101.903,2.59965,23.101134829799,
102.241,101.736,100,101.302,2.28227,23.701276234804,
100.676,101.11,100,100.71,0.785232,24.293665923184,
100,96.3753,100,100.106,3.73025,24.898464155726,
98.7987,102.761,100,99.5102,3.46551,25.493794606614,
99.9999,103.388,100,98.9184,4.46977,26.085529703745,
98.7866,101.6,100,98.3125,3.50398,26.691293788416,
97.7269,99.984,100,97.7127,3.21334,27.29091859819,
101.063,100.417,100,97.1163,3.46736,27.88726013005,
103.969,91.4542,100,96.5128,6.42988,28.493142793183,
103.301,97.3555,100,95.906,3.6049,29.098082616076,
97.5781,91.502,100,95.2956,4.50077,29.70813931614,
96.1188,98.2343,100.307,95,5.2916,30.310856808356,
99.0064,90.1122,100.901,95,5.24214,30.905094481927,
101.004,91.5045,101.509,95,3.53167,31.512308179067,
100.793,92.1095,102.108,95,3.17543,32.111274096715,
104.694,101.505,102.701,95,6.80378,32.704691918221,
99.0596,88.1532,103.287,95,8.04652,33.290305713724,
100.761,100.64,103.886,95,6.44738,33.889795604774,
102.731,93.6376,104.477,95,2.21436,34.480797746377,
100.725,94.1254,105,95.0643,4.3772,35.067896330967,
101.717,87.3911,105,95.6516,8.88909,35.655762086458,
107.034,91.0976,105,96.2433,5.53323,36.247562608167,
105.467,93.5535,105,96.8322,3.31177,36.83589015602,
102.257,94.7746,105,97.4187,3.81015,37.422417189194,
108.186,95.626,105,98.0094,3.97897,38.013167341383,
103.102,97.8521,105,98.5998,2.03989,38.603836066518,
103.118,96.0324,105,99.1943,3.67947,39.197704558476,
105.204,106.123,105,99.7775,6.34868,39.781548258256,
103.128,95.1149,105,100.37,5.57812,40.374211194408,
105.389,98.4709,105,100.969,2.52785,40.972530094067,
107.598,105.314,105,101.557,4.56782,41.56056038984,
103.181,98.9984,105,102.155,3.64292,42.158682707816,
106.789,107.37,105,102.741,4.96243,42.745208260685,
108.705,106.086,105,103.33,4.61759,43.333894038647,
108.256,105.529,105,103.922,3.63102,43.925215542456,
104.531,98.7397,105,104.513,5.7924,44.516789209323,
107.435,109.053,104.898,105,4.78118,45.105771022855,
102.894,103.216,104.32,105,2.28368,45.684128528197,
100.596,102.532,103.732,105,3.99051,46.27159755555,
103.842,101.378,103.135,105,3.68979,46.868430029019,
101.874,109.786,102.554,105,4.83426,47.450398160455,
100.683,103.434,101.964,105,2.02344,48.039781973686,
100.396,109.712,101.367,105,4.81093,48.63715755754,
